6.152913570404052734e-01
2.448809146881103516e-01
2.618525028228759766e-01
2.136075496673583984e-01
2.758629322052001953e-01
2.288861274719238281e-01
2.451465129852294922e-01
2.578721046447753906e-01
2.748670578002929688e-01
3.078587055206298828e-01
2.894568443298339844e-01
2.298858165740966797e-01
2.828702926635742188e-01
3.045101165771484375e-01
2.588706016540527344e-01
2.488749027252197266e-01
1.529271602630615234e-01
1.379380226135253906e-01
1.232018470764160156e-01
1.359338760375976562e-01
1.242077350616455078e-01
1.529228687286376953e-01
1.379301548004150391e-01
1.369326114654541016e-01
1.226646900177001953e-01
1.389317512512207031e-01
1.229391098022460938e-01
1.219387054443359375e-01
1.379320621490478516e-01
1.229383945465087891e-01
1.389324665069580078e-01
1.239364147186279297e-01
1.379327774047851562e-01
1.229450702667236328e-01
1.236283779144287109e-01
1.379320621490478516e-01
1.419291496276855469e-01
1.219391822814941406e-01
1.369333267211914062e-01
1.389327049255371094e-01
1.209366321563720703e-01
1.389336585998535156e-01
1.239409446716308594e-01
1.369469165802001953e-01
1.389303207397460938e-01
1.389303207397460938e-01
1.377425193786621094e-01
1.389305591583251953e-01
1.519250869750976562e-01
1.389305591583251953e-01
1.219403743743896484e-01
1.249370574951171875e-01
1.529240608215332031e-01
1.369328498840332031e-01
1.243271827697753906e-01
1.389298439025878906e-01
1.209385395050048828e-01
1.219415664672851562e-01
1.369318962097167969e-01
1.245882511138916016e-01
1.389303207397460938e-01
1.229376792907714844e-01
1.249394416809082031e-01
1.218223571777343750e-01
1.249384880065917969e-01
1.225113868713378906e-01
1.219384670257568359e-01
1.239399909973144531e-01
1.389324665069580078e-01
1.519207954406738281e-01
1.239385604858398438e-01
1.209404468536376953e-01
1.229407787322998047e-01
1.239283084869384766e-01
1.239364147186279297e-01
1.199398040771484375e-01
1.229393482208251953e-01
1.229391098022460938e-01
1.219410896301269531e-01
1.239376068115234375e-01
1.239385604858398438e-01
1.259367465972900391e-01
1.229395866394042969e-01
1.131967544555664062e+00
1.120010375976562500e+00
1.369335651397705078e-01
1.654899120330810547e-01
1.219408512115478516e-01
1.239399909973144531e-01
1.219363212585449219e-01
1.219406127929687500e-01
1.229395866394042969e-01
1.239378452301025391e-01
1.229379177093505859e-01
1.239380836486816406e-01
1.219520568847656250e-01
1.244959831237792969e-01
1.229364871978759766e-01
1.209402084350585938e-01
1.349327564239501953e-01
1.249392032623291016e-01
1.249358654022216797e-01
1.244575977325439453e-01
1.209378242492675781e-01
1.219387054443359375e-01
1.229405403137207031e-01
1.229391098022460938e-01
1.219401359558105469e-01
1.219370365142822266e-01
1.249511241912841797e-01
1.409783363342285156e-01
1.214797496795654297e-01
1.259374618530273438e-01
1.219406127929687500e-01
1.219382286071777344e-01
1.229372024536132812e-01
1.229417324066162109e-01
1.209375858306884766e-01
1.234958171844482422e-01
1.359338760375976562e-01
1.379294395446777344e-01
1.389305591583251953e-01
1.229395866394042969e-01
1.229395866394042969e-01
1.369335651397705078e-01
1.229391098022460938e-01
1.395103931427001953e-01
1.259286403656005859e-01
1.239395141601562500e-01
1.239397525787353516e-01
1.229372024536132812e-01
1.229383945465087891e-01
1.369330883026123047e-01
